"drug","uM","time","mean","time2","sd"
"PD184352 (CI-1040)","10",73.527595628,7.0269,47.8420765023169,0.2167
"PD184352 (CI-1040)","10",73.777322404,7.027,48.0918032783169,0.222
"PD184352 (CI-1040)","10",74.027322404,7.0175,48.3418032783169,0.2335
"PD184352 (CI-1040)","10",74.276775956,7.0112,48.5912568303169,0.2156
"PD184352 (CI-1040)","10",74.526775956,7.003,48.8412568303169,0.2227
"PD184352 (CI-1040)","10",74.776775956,6.9925,49.0912568303169,0.2309
"PD184352 (CI-1040)","10",75.026229508,6.9907,49.3407103823169,0.2477
"PD184352 (CI-1040)","10",75.27568306,6.9952,49.5901639343169,0.2263
"PD184352 (CI-1040)","10",75.525136612,6.9737,49.8396174863169,0.2425
"PD184352 (CI-1040)","10",75.774590164,6.969,50.0890710383169,0.2509
"PD184352 (CI-1040)","10",76.024043716,6.958,50.3385245903169,0.242
"PD184352 (CI-1040)","10",76.274043716,6.9563,50.5885245903169,0.2275
"PD184352 (CI-1040)","10",76.524043716,6.9523,50.8385245903169,0.2296
"PD184352 (CI-1040)","10",76.77431694,6.9371,51.0887978143169,0.2425
"PD184352 (CI-1040)","10",77.02431694,6.9428,51.3387978143169,0.2518
"PD184352 (CI-1040)","10",77.27431694,6.8922,51.5887978143169,0.2498
"PD184352 (CI-1040)","10",77.524590164,6.8593,51.8390710383169,0.2323
"PD184352 (CI-1040)","10",77.774590164,6.9106,52.0890710383169,0.2628
"PD184352 (CI-1040)","10",78.024590164,6.8866,52.3390710383169,0.2718
"PD184352 (CI-1040)","10",78.274863388,6.8665,52.5893442623169,0.2582
"PD184352 (CI-1040)","10",78.524863388,6.8695,52.8393442623169,0.2512
"PD184352 (CI-1040)","10",78.775136612,6.8687,53.0896174863169,0.2633
"PD184352 (CI-1040)","10",79.025136612,6.8607,53.3396174863169,0.253
"PD184352 (CI-1040)","10",79.275136612,6.8427,53.5896174863169,0.2606
"PD184352 (CI-1040)","10",79.525409836,6.8425,53.8398907103169,0.2565
"PD184352 (CI-1040)","10",79.77568306,6.8354,54.0901639343169,0.2492
"PD184352 (CI-1040)","10",80.02568306,6.8324,54.3401639343169,0.2564
"PD184352 (CI-1040)","10",80.275956284,6.821,54.5904371583169,0.257
"PD184352 (CI-1040)","10",80.526229508,6.8032,54.8407103823169,0.2674
"PD184352 (CI-1040)","10",80.776229508,6.784,55.0907103823169,0.2644
"PD184352 (CI-1040)","10",81.026229508,6.7791,55.3407103823169,0.2587
"PD184352 (CI-1040)","10",81.276502732,6.7627,55.5909836063169,0.2731
"PD184352 (CI-1040)","10",81.526775956,6.754,55.8412568303169,0.2813
"PD184352 (CI-1040)","10",81.776775956,6.744,56.0912568303169,0.2698
"PD184352 (CI-1040)","10",82.026775956,6.7515,56.3412568303169,0.2732
"PD184352 (CI-1040)","10",82.276775956,6.7323,56.5912568303169,0.2913
"PD184352 (CI-1040)","10",82.526775956,6.7301,56.8412568303169,0.2859
"PD184352 (CI-1040)","10",82.77704918,6.7181,57.0915300543169,0.2995
"PD184352 (CI-1040)","10",83.02704918,6.7165,57.3415300543169,0.2989
"PD184352 (CI-1040)","10",83.277322404,6.7061,57.5918032783169,0.3017
"PD184352 (CI-1040)","10",83.527322404,6.7087,57.8418032783169,0.3101
"PD184352 (CI-1040)","10",83.777595628,6.6945,58.0920765023169,0.3376
"PD184352 (CI-1040)","10",84.027868852,6.6874,58.3423497263169,0.3109
"PD184352 (CI-1040)","10",84.278142077,6.6707,58.5926229513169,0.3037
"PD184352 (CI-1040)","10",84.528142077,6.6572,58.8426229513169,0.3354
"PD184352 (CI-1040)","10",84.778415301,6.6593,59.0928961753169,0.3264
"PD184352 (CI-1040)","10",85.028415301,6.6356,59.3428961753169,0.3357
"PD184352 (CI-1040)","10",85.278688525,6.634,59.5931693993169,0.3319
"PD184352 (CI-1040)","10",85.528688525,6.6196,59.8431693993169,0.3395
"PD184352 (CI-1040)","10",85.778961749,6.622,60.0934426233169,0.3538
"PD184352 (CI-1040)","10",86.028961749,6.6012,60.3434426233169,0.3531
"PD184352 (CI-1040)","10",86.278961749,6.601,60.5934426233169,0.3719
"PD184352 (CI-1040)","10",86.529234973,6.5871,60.8437158473169,0.3663
"PD184352 (CI-1040)","10",86.779234973,6.5848,61.0937158473169,0.3706
"PD184352 (CI-1040)","10",87.029234973,6.5756,61.3437158473169,0.3864
"PD184352 (CI-1040)","10",87.279508197,6.5781,61.5939890713169,0.3829
"PD184352 (CI-1040)","10",87.529508197,6.5748,61.8439890713169,0.376
"PD184352 (CI-1040)","10",87.779508197,6.5713,62.0939890713169,0.3747
"PD184352 (CI-1040)","10",88.029781421,6.5652,62.3442622953169,0.3835
"PD184352 (CI-1040)","10",88.279781421,6.5664,62.5942622953169,0.3712
"PD184352 (CI-1040)","10",88.530054645,6.5556,62.8445355193169,0.3698
"PD184352 (CI-1040)","10",88.780054645,6.5579,63.0945355193169,0.3485
"PD184352 (CI-1040)","10",89.030054645,6.5405,63.3445355193169,0.3597
"PD184352 (CI-1040)","10",89.280327869,6.5409,63.5948087433169,0.3356
"PD184352 (CI-1040)","10",89.530327869,6.5296,63.8448087433169,0.3309
"PD184352 (CI-1040)","10",89.780601093,6.5137,64.0950819673169,0.3331
"PD184352 (CI-1040)","10",90.030601093,6.5229,64.3450819673169,0.3501
"PD184352 (CI-1040)","10",90.280601093,6.5132,64.5950819673169,0.3395
"PD184352 (CI-1040)","10",90.530874317,6.5147,64.8453551913169,0.3611
"PD184352 (CI-1040)","10",90.781147541,6.504,65.0956284153169,0.3685
"PD184352 (CI-1040)","10",91.031147541,6.5056,65.3456284153169,0.3519
"PD184352 (CI-1040)","10",91.281147541,6.5076,65.5956284153169,0.3736
"PD184352 (CI-1040)","10",91.531420765,6.5064,65.8459016393169,0.3802
"PD184352 (CI-1040)","10",91.781420765,6.5052,66.0959016393169,0.3748
"PD184352 (CI-1040)","10",92.031693989,6.488,66.3461748633169,0.3846
"PD184352 (CI-1040)","10",92.281693989,6.4857,66.5961748633169,0.371
"PD184352 (CI-1040)","10",92.531967213,6.4812,66.8464480873169,0.3716
"PD184352 (CI-1040)","10",92.781967213,6.4834,67.0964480873169,0.3545
"PD184352 (CI-1040)","10",93.031967213,6.4866,67.3464480873169,0.3597
"PD184352 (CI-1040)","10",93.281967213,6.4725,67.5964480873169,0.3601
"PD184352 (CI-1040)","10",93.532240437,6.4767,67.8467213113169,0.3616
"PD184352 (CI-1040)","10",93.782240437,6.4779,68.0967213113169,0.3694
"PD184352 (CI-1040)","10",94.032240437,6.4742,68.3467213113169,0.3726
"PD184352 (CI-1040)","10",94.282513661,6.4687,68.5969945353169,0.3884
"PD184352 (CI-1040)","10",94.532786885,6.4617,68.8472677593169,0.3873
"PD184352 (CI-1040)","10",94.783333333,6.4551,69.0978142073169,0.3995
"PD184352 (CI-1040)","10",95.033333333,6.4462,69.3478142073169,0.4133
"PD184352 (CI-1040)","10",95.283333333,6.4554,69.5978142073169,0.4173
"PD184352 (CI-1040)","10",95.533333333,6.4404,69.8478142073169,0.4106
"PD184352 (CI-1040)","10",95.783606557,6.4405,70.0980874313169,0.4165
"PD184352 (CI-1040)","10",96.033879781,6.4438,70.3483606553169,0.4333
"PD184352 (CI-1040)","10",96.283879781,6.4388,70.5983606553169,0.4203
"PD184352 (CI-1040)","10",96.534153005,6.4357,70.8486338793169,0.4169
"PD184352 (CI-1040)","10",96.784153005,6.4315,71.0986338793169,0.4265
"PD184352 (CI-1040)","10",97.034153005,6.4229,71.3486338793169,0.4468
"PD184352 (CI-1040)","10",97.284153005,6.4174,71.5986338793169,0.4443
"PD184352 (CI-1040)","10",97.534153005,6.4056,71.8486338793169,0.4493
"PD184352 (CI-1040)","10",97.784153005,6.4011,72.0986338793169,0.4574
"PD184352 (CI-1040)","10",98.03442623,6.3888,72.3489071043169,0.4757
"PD184352 (CI-1040)","10",98.284699454,6.3787,72.5991803283169,0.4773
"PD184352 (CI-1040)","10",98.534699454,6.3693,72.8491803283169,0.4764
"PD184352 (CI-1040)","10",98.784699454,6.3554,73.0991803283169,0.468
"PD184352 (CI-1040)","10",99.034699454,6.3465,73.3491803283169,0.4804
"PD184352 (CI-1040)","10",99.284972678,6.3396,73.5994535523169,0.4707
"PD184352 (CI-1040)","10",99.535245902,6.3327,73.8497267763169,0.4635
"PD184352 (CI-1040)","10",99.785245902,6.3209,74.0997267763169,0.4508
"Trametinib","10",0,0,-25.6855191256831,NA
"Trametinib","10",0.003278689,-0.001,-25.6822404366831,NA
"Trametinib","10",0.023224044,-0.0038,-25.6622950816831,NA
"Trametinib","10",0.03989071,-0.0058,-25.6456284156831,NA
"Trametinib","10",0.056557377,-0.0099,-25.6289617486831,NA
"Trametinib","10",0.073224044,-0.0115,-25.6122950816831,NA
"Trametinib","10",0.08989071,-0.0153,-25.5956284156831,NA
"Trametinib","10",0.106557377,-0.0143,-25.5789617486831,NA
"Trametinib","10",0.123224044,-0.0177,-25.5622950816831,NA
"Trametinib","10",0.13989071,-0.0195,-25.5456284156831,NA
"Trametinib","10",0.156557377,-0.0215,-25.5289617486831,NA
"Trametinib","10",0.173224044,-0.0242,-25.5122950816831,NA
"Trametinib","10",1.372404372,0.1517,-24.3131147536831,NA
"Trametinib","10",1.539071038,0.1595,-24.1464480876831,NA
"Trametinib","10",1.705737705,0.1678,-23.9797814206831,NA
"Trametinib","10",1.872404372,0.1715,-23.8131147536831,NA
"Trametinib","10",2.039071038,0.1782,-23.6464480876831,NA
"Trametinib","10",2.205737705,0.1842,-23.4797814206831,NA
"Trametinib","10",2.372404372,0.1817,-23.3131147536831,NA
"Trametinib","10",2.539071038,0.185,-23.1464480876831,NA
"Trametinib","10",2.705737705,0.1882,-22.9797814206831,NA
"Trametinib","10",2.872404372,0.192,-22.8131147536831,NA
"Trametinib","10",3.039071038,0.1919,-22.6464480876831,NA
"Trametinib","10",3.205737705,0.1971,-22.4797814206831,NA
"Trametinib","10",3.372404372,0.1967,-22.3131147536831,NA
"Trametinib","10",3.539071038,0.1976,-22.1464480876831,NA
"Trametinib","10",3.705737705,0.1976,-21.9797814206831,NA
"Trametinib","10",3.872404372,0.1972,-21.8131147536831,NA
"Trametinib","10",4.039071038,0.1964,-21.6464480876831,NA
"Trametinib","10",4.205737705,0.1975,-21.4797814206831,NA
"Trametinib","10",4.372404372,0.1963,-21.3131147536831,NA
"Trametinib","10",4.539071038,0.1959,-21.1464480876831,NA
"Trametinib","10",4.705737705,0.1972,-20.9797814206831,NA
"Trametinib","10",4.872131148,0.197,-20.8133879776831,NA
"Trametinib","10",5.038797814,0.1977,-20.6467213116831,NA
"Trametinib","10",5.205464481,0.1962,-20.4800546446831,NA
"Trametinib","10",5.372131148,0.1983,-20.3133879776831,NA
"Trametinib","10",5.538797814,0.1974,-20.1467213116831,NA
"Trametinib","10",5.705464481,0.1977,-19.9800546446831,NA
"Trametinib","10",5.872131148,0.198,-19.8133879776831,NA
"Trametinib","10",6.038797814,0.1988,-19.6467213116831,NA
"Trametinib","10",6.205464481,0.2001,-19.4800546446831,NA
"Trametinib","10",6.372131148,0.1991,-19.3133879776831,NA
"Trametinib","10",6.538797814,0.2023,-19.1467213116831,NA
"Trametinib","10",6.705464481,0.2007,-18.9800546446831,NA
"Trametinib","10",6.872131148,0.2024,-18.8133879776831,NA
"Trametinib","10",7.038797814,0.205,-18.6467213116831,NA
"Trametinib","10",7.205464481,0.2075,-18.4800546446831,NA
"Trametinib","10",7.372131148,0.2084,-18.3133879776831,NA
"Trametinib","10",7.538797814,0.2091,-18.1467213116831,NA
"Trametinib","10",7.705464481,0.2156,-17.9800546446831,NA
"Trametinib","10",7.872131148,0.2164,-17.8133879776831,NA
"Trametinib","10",8.038797814,0.2159,-17.6467213116831,NA
"Trametinib","10",8.205464481,0.221,-17.4800546446831,NA
"Trametinib","10",8.372131148,0.2197,-17.3133879776831,NA
"Trametinib","10",8.538797814,0.2221,-17.1467213116831,NA
"Trametinib","10",8.705464481,0.2275,-16.9800546446831,NA
"Trametinib","10",8.872131148,0.229,-16.8133879776831,NA
"Trametinib","10",9.038797814,0.2357,-16.6467213116831,NA
"Trametinib","10",9.205464481,0.2375,-16.4800546446831,NA
"Trametinib","10",9.372131148,0.2372,-16.3133879776831,NA
"Trametinib","10",9.538797814,0.2409,-16.1467213116831,NA
"Trametinib","10",9.705464481,0.2485,-15.9800546446831,NA
"Trametinib","10",9.872131148,0.249,-15.8133879776831,NA
"Trametinib","10",10.038797814,0.2525,-15.6467213116831,NA
"Trametinib","10",10.205464481,0.259,-15.4800546446831,NA
"Trametinib","10",10.372131148,0.2629,-15.3133879776831,NA
"Trametinib","10",10.538797814,0.2674,-15.1467213116831,NA
"Trametinib","10",10.705464481,0.2685,-14.9800546446831,NA
"Trametinib","10",10.872131148,0.2746,-14.8133879776831,NA
"Trametinib","10",11.038797814,0.279,-14.6467213116831,NA
"Trametinib","10",11.205464481,0.2837,-14.4800546446831,NA
"Trametinib","10",11.372131148,0.2928,-14.3133879776831,NA
"Trametinib","10",11.538797814,0.2968,-14.1467213116831,NA
"Trametinib","10",11.705464481,0.3016,-13.9800546446831,NA
"Trametinib","10",11.872131148,0.3085,-13.8133879776831,NA
"Trametinib","10",12.038797814,0.3113,-13.6467213116831,NA
"Trametinib","10",12.205464481,0.3191,-13.4800546446831,NA
"Trametinib","10",12.372131148,0.321,-13.3133879776831,NA
"Trametinib","10",12.538797814,0.3256,-13.1467213116831,NA
"Trametinib","10",12.705464481,0.3334,-12.9800546446831,NA
"Trametinib","10",12.872131148,0.3385,-12.8133879776831,NA
"Trametinib","10",13.038797814,0.3448,-12.6467213116831,NA
"Trametinib","10",13.205464481,0.3509,-12.4800546446831,NA
"Trametinib","10",13.372131148,0.3578,-12.3133879776831,NA
"Trametinib","10",13.538797814,0.3611,-12.1467213116831,NA
"Trametinib","10",13.705464481,0.3682,-11.9800546446831,NA
"Trametinib","10",13.872131148,0.3723,-11.8133879776831,NA
"Trametinib","10",14.038797814,0.3747,-11.6467213116831,NA
"Trametinib","10",14.205464481,0.3861,-11.4800546446831,NA
"Trametinib","10",14.372131148,0.3891,-11.3133879776831,NA
"Trametinib","10",14.538797814,0.3981,-11.1467213116831,NA
"Trametinib","10",14.705464481,0.4048,-10.9800546446831,NA
"Trametinib","10",14.872131148,0.4093,-10.8133879776831,NA
"Trametinib","10",15.038797814,0.4174,-10.6467213116831,NA
"Trametinib","10",15.205464481,0.4235,-10.4800546446831,NA
"Trametinib","10",15.372131148,0.4286,-10.3133879776831,NA
"Trametinib","10",15.538797814,0.4363,-10.1467213116831,NA
"Trametinib","10",15.705464481,0.4456,-9.98005464468306,NA
"Trametinib","10",15.872131148,0.4499,-9.81338797768306,NA
"Trametinib","10",16.038797814,0.4558,-9.64672131168306,NA
"Trametinib","10",16.205464481,0.4602,-9.48005464468306,NA
"Trametinib","10",16.372131148,0.4703,-9.31338797768306,NA
"Trametinib","10",16.538797814,0.4717,-9.14672131168306,NA
"Trametinib","10",16.705464481,0.4796,-8.98005464468306,NA
"Trametinib","10",16.872131148,0.4885,-8.81338797768306,NA
"Trametinib","10",17.038797814,0.4937,-8.64672131168306,NA
"Trametinib","10",17.205464481,0.5016,-8.48005464468306,NA
"Trametinib","10",17.372131148,0.5098,-8.31338797768306,NA
"Trametinib","10",17.538797814,0.5191,-8.14672131168306,NA
"Trametinib","10",17.705464481,0.5241,-7.98005464468306,NA
"Trametinib","10",17.872131148,0.5289,-7.81338797768306,NA
"Trametinib","10",18.038797814,0.5361,-7.64672131168306,NA
"Trametinib","10",18.205464481,0.5453,-7.48005464468306,NA
"Trametinib","10",18.372131148,0.5494,-7.31338797768306,NA
"Trametinib","10",18.538797814,0.555,-7.14672131168306,NA
"Trametinib","10",18.705464481,0.5618,-6.98005464468306,NA
"Trametinib","10",18.872131148,0.5697,-6.81338797768306,NA
"Trametinib","10",19.038797814,0.5792,-6.64672131168306,NA
"Trametinib","10",19.205464481,0.5854,-6.48005464468306,NA
"Trametinib","10",19.372131148,0.5946,-6.31338797768306,NA
"Trametinib","10",19.538797814,0.6059,-6.14672131168306,NA
"Trametinib","10",19.705464481,0.6096,-5.98005464468306,NA
"Trametinib","10",19.872131148,0.622,-5.81338797768306,NA
"Trametinib","10",20.038797814,0.6311,-5.64672131168306,NA
"Trametinib","10",20.205464481,0.6395,-5.48005464468306,NA
"Trametinib","10",20.372131148,0.6535,-5.31338797768306,NA
"Trametinib","10",20.538797814,0.6634,-5.14672131168306,NA
"Trametinib","10",20.705464481,0.6741,-4.98005464468306,NA
"Trametinib","10",20.872131148,0.6815,-4.81338797768306,NA
"Trametinib","10",21.038797814,0.6958,-4.64672131168306,NA
"Trametinib","10",21.205464481,0.7082,-4.48005464468306,NA
"Trametinib","10",21.372131148,0.7172,-4.31338797768306,NA
"Trametinib","10",21.538797814,0.7345,-4.14672131168306,NA
"Trametinib","10",21.705464481,0.75,-3.98005464468306,NA
"Trametinib","10",21.872131148,0.7633,-3.81338797768306,NA
"Trametinib","10",22.038797814,0.7795,-3.64672131168306,NA
"Trametinib","10",22.205464481,0.7842,-3.48005464468306,NA
"Trametinib","10",22.372131148,0.7925,-3.31338797768306,NA
"Trametinib","10",22.538797814,0.8152,-3.14672131168306,NA
"Trametinib","10",22.705464481,0.8295,-2.98005464468306,NA
"Trametinib","10",22.872404372,0.8446,-2.81311475368306,NA
"Trametinib","10",23.039071038,0.8567,-2.64644808768306,NA
"Trametinib","10",23.205737705,0.8678,-2.47978142068306,NA
"Trametinib","10",23.372404372,0.8785,-2.31311475368306,NA
"Trametinib","10",23.539071038,0.9025,-2.14644808768306,NA
"Trametinib","10",23.705737705,0.9124,-1.97978142068306,NA
"Trametinib","10",23.872404372,0.92,-1.81311475368306,NA
"Trametinib","10",24.039071038,0.9415,-1.64644808768306,NA
"Trametinib","10",24.205737705,0.9548,-1.47978142068306,NA
"Trametinib","10",24.372404372,0.9708,-1.31311475368306,NA
"Trametinib","10",24.539071038,0.9772,-1.14644808768306,NA
"Trametinib","10",24.705737705,0.9988,-0.979781420683061,NA
"Trametinib","10",24.872404372,1.0157,-0.813114753683063,NA
"Trametinib","10",25.039071038,1.0204,-0.646448087683062,NA
"Trametinib","10",25.203278689,1.0385,-0.48224043668306,NA
"Trametinib","10",25.369945355,1.0546,-0.315573770683063,NA
"Trametinib","10",25.56147541,1.0444,-0.124043715683062,NA
"Trametinib","10",25.571311475,1.0615,-0.11420765068306,NA
"Trametinib","10",25.587978142,1.0847,-0.0975409836830607,NA
"Trametinib","10",25.60273224,1.0889,-0.0827868856830598,NA
"Trametinib","10",25.619398907,1.0848,-0.0661202186830607,NA
"Trametinib","10",25.636065574,1.0805,-0.0494535516830616,NA
"Trametinib","10",25.65273224,1.0802,-0.0327868856830626,NA
"Trametinib","10",25.669398907,1.0727,-0.01612021868306,NA
"Trametinib","10",25.685519126,1.0726,3.16937587285793e-10,NA
"Trametinib","10",25.701639344,1.0681,0.0161202183169387,NA
"Trametinib","10",25.718306011,1.0617,0.0327868853169377,NA
"Trametinib","10",25.734972678,1.0613,0.0494535523169368,NA
"Trametinib","10",25.751639344,1.0539,0.0661202183169394,NA
"Trametinib","10",25.768306011,1.0517,0.0827868853169385,NA
"Trametinib","10",25.784972678,1.0497,0.0994535523169375,NA
"Trametinib","10",25.801639344,1.0507,0.11612021831694,NA
"Trametinib","10",25.818306011,1.0455,0.132786885316939,NA
"Trametinib","10",25.83442623,1.0472,0.148907104316937,NA
"Trametinib","10",25.850546448,1.0489,0.165027322316938,NA
"Trametinib","10",25.867213115,1.0519,0.181693989316937,NA
"Trametinib","10",25.883879781,1.0543,0.198360655316939,NA
"Trametinib","10",25.900546448,1.0553,0.215027322316939,NA
"Trametinib","10",25.917213115,1.0546,0.231693989316938,NA
"Trametinib","10",25.933879781,1.0553,0.24836065531694,NA
"Trametinib","10",25.950546448,1.0576,0.265027322316939,NA
"Trametinib","10",25.966666667,1.0643,0.281147541316937,NA
"Trametinib","10",25.983333333,1.0643,0.297814207316939,NA
"Trametinib","10",26,1.0584,0.314480874316938,NA
"Trametinib","10",26.016666667,1.0583,0.331147541316938,NA
"Trametinib","10",26.033333333,1.0554,0.34781420731694,NA
"Trametinib","10",26.05,1.0563,0.364480874316939,NA
"Trametinib","10",26.066666667,1.0542,0.381147541316938,NA
"Trametinib","10",26.082513661,1.0507,0.396994535316939,NA
"Trametinib","10",26.099180328,1.052,0.413661202316938,NA
"Trametinib","10",26.115846995,1.0503,0.430327869316937,NA
"Trametinib","10",26.131967213,1.0464,0.446448087316938,NA
"Trametinib","10",26.14863388,1.0503,0.463114754316937,NA
"Trametinib","10",26.165300546,1.0398,0.479781420316939,NA
"Trametinib","10",26.181967213,1.0387,0.496448087316939,NA
"Trametinib","10",26.19863388,1.0343,0.513114754316938,NA
"Trametinib","10",26.215300546,1.0394,0.52978142031694,NA
"Trametinib","10",26.231420765,1.0318,0.545901639316938,NA
"Trametinib","10",26.248087432,1.0343,0.562568306316937,NA
"Trametinib","10",26.264754098,1.0328,0.579234972316939,NA
"Trametinib","10",26.281420765,1.0347,0.595901639316939,NA
"Trametinib","10",26.297540984,1.0398,0.61202185831694,NA
"Trametinib","10",26.31420765,1.0349,0.628688524316939,NA
"Trametinib","10",26.330327869,1.0309,0.64480874331694,NA
"Trametinib","10",26.346994536,1.0355,0.661475410316939,NA
"Trametinib","10",26.363661202,1.0351,0.678142076316938,NA
"Trametinib","10",26.380327869,1.0368,0.694808743316937,NA
"Trametinib","10",26.396994536,1.0396,0.71147541031694,NA
"Trametinib","10",26.413114754,1.0415,0.727595628316937,NA
"Trametinib","10",26.429781421,1.0387,0.74426229531694,NA
"Trametinib","10",26.446448087,1.0391,0.760928961316939,NA
"Trametinib","10",26.463114754,1.0376,0.777595628316938,NA
"Trametinib","10",26.479781421,1.0412,0.794262295316937,NA
"Trametinib","10",26.495901639,1.045,0.810382513316938,NA
